!!SBtab TableID='ParameterData' TableType='Quantity'										
!QuantityType	!Compound	!Reaction	!Unit	!Median	!Mean	!Std	!Lower	!Upper	!Compound:Identifiers:kegg.compound	!Reaction:Identifiers:kegg.reaction
equilibrium constant		R_PGK	dimensionless	0.00037582699	0.00038179392	6.8303381e-05	1e-15	1e+35		R01512
equilibrium constant		R_PGL	dimensionless	27950135	34974826	26308540	1e-15	1e+35		R02035
equilibrium constant		R_RPE	dimensionless	3.9255665	4.3715363	2.1421393	1e-15	1e+35		R01529
equilibrium constant		R_DHQTi	dimensionless	8.4482734	11.972334	12.021728	1e-15	1e+35		R03084
equilibrium constant		R_IPMD	dimensionless	1.8270158	1.9786776	0.82278757	1e-15	1e+35		R04426
equilibrium constant		R_AIRC3	dimensionless	241915.34	4661322.8	89695215	1e-15	1e+35		R07405
equilibrium constant		R_TALA	dimensionless	1.4611032	1.7176403	1.0615836	1e-15	1e+35		R01827
equilibrium constant		R_ADSL2r	dimensionless	0.065524655	0.13175286	0.22983471	1e-15	1e+35		R04559
equilibrium constant		R_TKT1	dimensionless	1.8314229	2.8924573	3.5358391	1e-15	1e+35		
equilibrium constant		R_RNDR1	dimensionless	30371675	94783648	2.8020291e+08	1e-15	1e+35		R02017
equilibrium constant		R_ALCD2x	dimensionless	0.6855272	0.69126265	0.089605735	1e-15	1e+35		R00754
equilibrium constant		R_RNDR3	dimensionless	8838527.1	17857039	31348483	1e-15	1e+35		R02024
equilibrium constant		R_RNDR4	dimensionless	20208049	32415963	40658116	1e-15	1e+35		R02018
equilibrium constant		R_TMDS	dimensionless	85647223	1.7303853e+08	3.0377352e+08	1e-15	1e+35		R02101
equilibrium constant		R_EX_glc__D_e	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_DHAD1	dimensionless	2950234.2	3460309	2120912.6	1e-15	1e+35		R04441
equilibrium constant		R_IPPMIa	dimensionless	4.4484836	5.9672558	5.335241	1e-15	1e+35		R04001
equilibrium constant		R_MDH	dimensionless	0.022771968	0.022939334	0.0027862825	1e-15	1e+35		R00342
equilibrium constant		R_FUM	dimensionless	3.9733618	3.9987887	0.45311053	1e-15	1e+35		R01082
equilibrium constant		R_EX_fru_e	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EX_xyl__D_e	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_KARA1	dimensionless	1.8344008	1.9931519	0.84696437	1e-15	1e+35		R04439
equilibrium constant		R_KARA2	dimensionless	0.54513715	0.59231393	0.25169622	1e-15	1e+35		
equilibrium constant		R_EX_for_e	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_ACCOAC	dimensionless	NaN	NaN	NaN	1e-15	1e+35		R00742
equilibrium constant		R_KAS14	dimensionless	NaN	NaN	NaN	1e-15	1e+35		R04355
equilibrium constant		R_ARGSS	dimensionless	1.1034477	5.7741473	29.658239	1e-15	1e+35		R01954
equilibrium constant		R_AGPR	dimensionless	0.16411108	0.20317651	0.1482979	1e-15	1e+35		R03443
equilibrium constant		R_ICL	dimensionless	21.313963	24.720879	14.525256	1e-15	1e+35		R00479
equilibrium constant		R_EX_acald_e	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_GLYCL	dimensionless	0.5535702	2.130633	7.9189595	1e-15	1e+35		R01221
equilibrium constant		R_XYLI1	dimensionless	0.22753268	0.23384645	0.055470287	1e-15	1e+35		R01432
equilibrium constant		R_PPC	dimensionless	1.1350087e+10	2.4932839e+10	4.8766048e+10	1e-15	1e+35		R00345
equilibrium constant		R_G3PT	dimensionless	188690.35	268303.91	271222.81	1e-15	1e+35		R00841
equilibrium constant		R_SADT2	dimensionless	0.37734612	0.48973338	0.4051425	1e-15	1e+35		
equilibrium constant		R_AACPS1	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_GHMT2r	dimensionless	59.046679	98.586011	131.81281	1e-15	1e+35		R00945
equilibrium constant		R_DHORD2	dimensionless	8.4204009e+21	2.1938358e+23	5.7115677e+24	1e-15	1e+35		
equilibrium constant		R_SDPDS	dimensionless	39.351084	122.80651	363.04512	1e-15	1e+35		R02734
equilibrium constant		R_EX_lac__D_e	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_UMPK	dimensionless	1.2687134	2.9036573	5.9775705	1e-15	1e+35		R00158
equilibrium constant		R_CTPS2	dimensionless	4.699302e+12	8.249894e+12	1.1903832e+13	1e-15	1e+35		R00573
equilibrium constant		R_NDPK7	dimensionless	0.19441006	0.3118554	0.39114843	1e-15	1e+35		R02326
equilibrium constant		R_TRPS3	dimensionless	0.43632407	0.87733304	1.5304532	1e-15	1e+35		R02340
equilibrium constant		R_ADK1	dimensionless	0.8753596	0.8771848	0.056675396	1e-15	1e+35		R00127
equilibrium constant		R_NDPK2	dimensionless	1.1846248	1.3479697	0.73187159	1e-15	1e+35		R00156
equilibrium constant		R_NDPK4	dimensionless	0.9565966	1.6722019	2.397592	1e-15	1e+35		R02093
equilibrium constant		R_ACODA	dimensionless	17818.616	48276.853	121563.5	1e-15	1e+35		R00669
equilibrium constant		R_ADSS	dimensionless	1258518.7	1820435.1	1902624	1e-15	1e+35		R01135
equilibrium constant		R_ASNS2	dimensionless	31418808	88109552	2.3084732e+08	1e-15	1e+35		R00483
equilibrium constant		R_ASPCT	dimensionless	8641197.5	17375177	30309921	1e-15	1e+35		R01397
equilibrium constant		R_MCOATA	dimensionless	NaN	NaN	NaN	1e-15	1e+35		R01626
equilibrium constant		R_DAPE	dimensionless	1.9456625	3.912216	6.8246186	1e-15	1e+35		R02735
equilibrium constant		R_DHDPRy	dimensionless	4.9723341	17.583323	59.640731	1e-15	1e+35		
equilibrium constant		R_HSK	dimensionless	8.0229432e+09	4.137227e+10	2.0929632e+11	1e-15	1e+35		R01771
equilibrium constant		R_SDPTA	dimensionless	1.4493626	2.9142872	5.0837936	1e-15	1e+35		R04475
equilibrium constant		R_THRS	dimensionless	1.3976605e+08	2.6571596e+08	4.29636e+08	1e-15	1e+35		R01466
equilibrium constant		R_HSST	dimensionless	175898.2	1971634.8	22011839	1e-15	1e+35		R01777
equilibrium constant		R_PPNDH	dimensionless	2.1888e+11	7.3830422e+15	2.4903743e+20	1e-15	1e+35		R01373
equilibrium constant		R_DTMPK	dimensionless	1.9535271	3.9280296	6.8522044	1e-15	1e+35		R02094
equilibrium constant		R_NDPK1	dimensionless	2.9360523	3.3905449	1.9581871	1e-15	1e+35		R00330
equilibrium constant		R_TRDR	dimensionless	0.022698095	0.027061184	0.017566752	1e-15	1e+35		R02016
equilibrium constant		R_DDPA	dimensionless	1.0606138e+13	1.6622635e+13	2.0059888e+13	1e-15	1e+35		R01826
equilibrium constant		R_MALS	dimensionless	5.904559e+09	8.3958521e+09	8.4871913e+09	1e-15	1e+35		R00472
equilibrium constant		R_NADTRHD	dimensionless	1	1.00945	0.13910425	1e-15	1e+35		R00112
equilibrium constant		R_G3PD2	dimensionless	0.10849139	0.11444035	0.038414068	1e-15	1e+35		R00844
equilibrium constant		R_GMPS2	dimensionless	1e+09	Inf	Inf	1e-15	1e+35		R01231
equilibrium constant		R_AACPS3	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_P5CR	dimensionless	0.00046203713	0.0089027185	0.17131001	1e-15	1e+35		R01251
equilibrium constant		R_G5SADs	dimensionless	2.6888231e+09	2.055702e+10	1.5581561e+11	1e-15	1e+35		R03314
equilibrium constant		R_AKGDH	dimensionless	87534.345	297947.35	969391.48	1e-15	1e+35		R08549
equilibrium constant		R_ATPPRT	dimensionless	24328364	Inf	Inf	1e-15	1e+35		R01071
equilibrium constant		R_HISTD	dimensionless	1.0352893e+12	1.5572676e+12	1.7498138e+12	1e-15	1e+35		R01158
equilibrium constant		R_DHDPS	dimensionless	2.8818388e+22	6.710576e+23	1.5611659e+25	1e-15	1e+35		
equilibrium constant		R_IGPDH	dimensionless	17406168	23717451	21951758	1e-15	1e+35		R03457
equilibrium constant		R_PRPPS	dimensionless	1533.5713	2137.414	2075.0947	1e-15	1e+35		
equilibrium constant		R_PRATPP	dimensionless	2.4328364e+13	Inf	Inf	1e-15	1e+35		R04035
equilibrium constant		R_GLUN	dimensionless	326596.4	346853.3	124043.38	1e-15	1e+35		R00256
equilibrium constant		R_PRMICI	dimensionless	51.687078	59.948965	35.224234	1e-15	1e+35		R04640
equilibrium constant		R_GLUPRT	dimensionless	1.7044598e+14	3.1118311e+14	4.7532423e+14	1e-15	1e+35		R01072
equilibrium constant		R_SERAT	dimensionless	13.220003	26.581953	46.37057	1e-15	1e+35		R00586
equilibrium constant		R_CYSS	dimensionless	9.6353584e+11	8.9971998e+12	8.3529912e+13	1e-15	1e+35		R00897
equilibrium constant		R_BPNT	dimensionless	22066.119	48967.553	97006.826	1e-15	1e+35		R00188
equilibrium constant		R_PAPSR	dimensionless	3.1367805e+16	7.6849585e+17	1.8812081e+19	1e-15	1e+35		R02021
equilibrium constant		R_ASPK	dimensionless	0.00014860909	0.00029881383	0.00052126222	1e-15	1e+35		R00480
equilibrium constant		R_ASAD	dimensionless	17434.47	21995.39	16918.496	1e-15	1e+35		R02291
equilibrium constant		R_DAPDC	dimensionless	517.28604	1604.5596	4711.4153	1e-15	1e+35		R00451
equilibrium constant		R_OCBT	dimensionless	2.0421263e+08	4.1061793e+08	7.1629755e+08	1e-15	1e+35		R01398
equilibrium constant		R_GARFT	dimensionless	457.22154	5864.906	75001.797	1e-15	1e+35		R04325
equilibrium constant		R_PHETA1	dimensionless	1.032798	1.463613	1.4696514	1e-15	1e+35		R00694
equilibrium constant		R_PPND	dimensionless	77370.323	2.4696496e+09	7.8830858e+13	1e-15	1e+35		R01728
equilibrium constant		R_PRAMPC	dimensionless	24328364	Inf	Inf	1e-15	1e+35		R04037
equilibrium constant		R_GLYCK2	dimensionless	80555.213	83927.925	24539.356	1e-15	1e+35		R08572
equilibrium constant		R_ACOTA	dimensionless	3.6653853	9.2347706	21.355394	1e-15	1e+35		R02283
equilibrium constant		R_SULR	dimensionless	16542.826	99051.734	584751.7	1e-15	1e+35		R00858
equilibrium constant		R_PRAGSr	dimensionless	58950827	91344404	1.0811703e+08	1e-15	1e+35		R04144
equilibrium constant		R_PRFGS	dimensionless	2208.4254	Inf	Inf	1e-15	1e+35		
equilibrium constant		R_PSERT	dimensionless	81.207754	82.167487	12.669833	1e-15	1e+35		R04173
equilibrium constant		R_AIRC2	dimensionless	7.5396168e+12	1.3834893e+14	2.5348747e+15	1e-15	1e+35		
equilibrium constant		R_GAPD	dimensionless	0.62629188	0.6349167	0.10573247	1e-15	1e+35		R01061
equilibrium constant		R_GND	dimensionless	15.623058	35.571073	72.759694	1e-15	1e+35		R01528
equilibrium constant		R_G6PDH2r	dimensionless	15660.744	18046.03	10332.328	1e-15	1e+35		R00835
equilibrium constant		R_ME2	dimensionless	7.5582222	16.858451	33.611514	1e-15	1e+35		R00216
equilibrium constant		R_ARGSL	dimensionless	48652.271	340454.52	2357950.7	1e-15	1e+35		R01086
equilibrium constant		R_CBPS	dimensionless	4.3141393e+11	7.6390728e+11	1.1162983e+12	1e-15	1e+35		R00575
equilibrium constant		R_GLU5K	dimensionless	8.7891411e-06	1.3516786e-05	1.5792816e-05	1e-15	1e+35		R00239
equilibrium constant		R_IPPS	dimensionless	43560773	50523716	29686237	1e-15	1e+35		R01213
equilibrium constant		R_ACOATA	dimensionless	NaN	NaN	NaN	1e-15	1e+35		R01624
equilibrium constant		R_ACtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_ACALDtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_PSP_L	dimensionless	65576.089	65995.732	7478.1048	1e-15	1e+35		R00582
equilibrium constant		R_ADSK	dimensionless	1122277.4	20002305	3.5593869e+08	1e-15	1e+35		R00509
equilibrium constant		R_SUCCt2_2pp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_HSDy	dimensionless	0.39287929	0.49702695	0.38513917	1e-15	1e+35		R01775
equilibrium constant		R_CYSTL	dimensionless	807510.19	1467771.7	2227850.9	1e-15	1e+35		R01286
equilibrium constant		R_SHSL1	dimensionless	2.0029206e+14	2.5000981e+15	3.1106573e+16	1e-15	1e+35		R03260
equilibrium constant		R_SULabcpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_GLUtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_AKGt2rpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_XYLt2pp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_GLYCtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_Htex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_H2Otex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_O2tpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_PYRt2rpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_THD2pp	dimensionless	1	1.00945	0.13910425	1e-15	1e+35		
equilibrium constant		R_TKT2	dimensionless	63.750272	86.048711	78.010666	1e-15	1e+35		R01830
equilibrium constant		R_ATPS4rpp	dimensionless	6.4164725e-12	6.4636312e-12	7.8509265e-13	1e-15	1e+35		
equilibrium constant		R_CO2tpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_GK1	dimensionless	0.98399367	1.1063079	0.56849512	1e-15	1e+35		R00332
equilibrium constant		R_GLCNtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_GLNtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_O2tex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_D_LACtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_GLCtex_copy1	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_FUMt2_2pp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_PItex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_CYTBDpp	dimensionless	2.4603895e+13	6.8922822e+14	1.9295025e+16	1e-15	1e+35		
equilibrium constant		R_CYTBD2pp	dimensionless	1.9770567e+32	1.6685107e+33	1.3981972e+34	1e-15	1e+35		
equilibrium constant		R_ACALDtpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_ACt2rpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_METS	dimensionless	941.28499	7684.4707	62262.127	1e-15	1e+35		R00946
equilibrium constant		R_EX_glyc__R_e	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_FRUtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_FUMtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_PRASCSi	dimensionless	3.7038535e+16	3.3714403e+17	3.0502851e+18	1e-15	1e+35		R04591
equilibrium constant		R_MTHFC	dimensionless	8725.36	9347.4183	3591.9998	1e-15	1e+35		R01655
equilibrium constant		R_MTHFD	dimensionless	0.071489375	0.079462835	0.038562548	1e-15	1e+35		R01220
equilibrium constant		R_XYLtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_FORtppi	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_PYRtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_SO4tex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_SUCCtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_GRXR	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_RNDR1b	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_RNDR2b	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_MALt2_2pp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_NH4tpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_NH4tex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_RIBabcpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_GLYCAt2rpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_GLYCAtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_GLYCtpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_H2Otpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_GLNabcpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_CO2tex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_GLUt2rpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_ACGK	dimensionless	4.7643397e-05	0.00010308925	0.00019781027	1e-15	1e+35		R02649
equilibrium constant		R_GNK	dimensionless	154847.93	358104.86	746734.49	1e-15	1e+35		R01737
equilibrium constant		R_GLUDy	dimensionless	1.3965901	1.4122333	0.21196415	1e-15	1e+35		R00248
equilibrium constant		R_GLCNt2rpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_GLCptspp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EX_h2o_e	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_HSTPT	dimensionless	0.028382512	0.057069774	0.099554686	1e-15	1e+35		R03243
equilibrium constant		R_THDPS	dimensionless	2.763713e-05	0.00024944577	0.0022375735	1e-15	1e+35		R04365
equilibrium constant		R_ATPM	dimensionless	1.5584887e+11	1.569943e+11	1.9069014e+10	1e-15	1e+35		R00086
equilibrium constant		R_THRD_L	dimensionless	16410805	67087120	2.6591915e+08	1e-15	1e+35		R00996
equilibrium constant		R_ETOHtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_RNDR2	dimensionless	6691093.8	14192455	26548049	1e-15	1e+35		R02019
equilibrium constant		R_DHFR	dimensionless	1.9820817	3.154742	3.9063912	1e-15	1e+35		R00939
equilibrium constant		R_PRAIi	dimensionless	51.896002	60.191285	35.366614	1e-15	1e+35		R03509
equilibrium constant		R_EX_mal__L_e	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_TYRTA	dimensionless	0.85788066	1.2157317	1.2207474	1e-15	1e+35		R00734
equilibrium constant		R_SHKK	dimensionless	39223428	75605071	1.2458661e+08	1e-15	1e+35		R02412
equilibrium constant		R_EX_so4_e	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_GLUSy	dimensionless	232911.28	250272.62	98417.12	1e-15	1e+35		R00114
equilibrium constant		R_OMCDC	dimensionless	279.05277	1282.9092	5756.7931	1e-15	1e+35		R01652
equilibrium constant		R_IG3PS	dimensionless	2.4328364e+13	Inf	Inf	1e-15	1e+35		R04558
equilibrium constant		R_PDH	dimensionless	992743.2	2307883.3	4843520.4	1e-15	1e+35		R00209
equilibrium constant		R_MTHFR2	dimensionless	12.303756	50.98483	205.02898	1e-15	1e+35		R07168
equilibrium constant		R_EX_nh4_e	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_DUTPDP	dimensionless	2.4328364e+13	4.1465831e+13	5.7232744e+13	1e-15	1e+35		R02100
equilibrium constant		R_NTP5	dimensionless	1.7308271e+11	2.6819195e+11	3.1743725e+11	1e-15	1e+35		R00569
equilibrium constant		R_FORt2pp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EX_etoh_e	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_GLNS	dimensionless	479119.89	506742.25	174534.54	1e-15	1e+35		R00253
equilibrium constant		R_ACGS	dimensionless	32058953	81215886	1.8903872e+08	1e-15	1e+35		R00259
equilibrium constant		R_SUCOAS	dimensionless	1.6292317	1.8814321	1.0866088	1e-15	1e+35		R00405
equilibrium constant		R_PRAIS	dimensionless	2208425.4	Inf	Inf	1e-15	1e+35		
equilibrium constant		R_AACPS8	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_AACPS9	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_AACPS6	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_AACPS7	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_HISTP	dimensionless	3586364.5	5279403.4	5703245.3	1e-15	1e+35		R03013
equilibrium constant		R_LDH_D	dimensionless	0.2430973	0.34450142	0.34592272	1e-15	1e+35		R00704
equilibrium constant		R_KAS15	dimensionless	NaN	NaN	NaN	1e-15	1e+35		R10707
equilibrium constant		R_T2DECAI	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAS161	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_DHQS	dimensionless	2.1710918e+29	5.2651166e+30	1.2757578e+32	1e-15	1e+35		R03083
equilibrium constant		R_EAR161x	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_PGCD	dimensionless	0.0039542618	0.0040564559	0.0009281754	1e-15	1e+35		R01513
equilibrium constant		R_MALtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAS141	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAR121	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_ADSL1r	dimensionless	1.440054	1.6814056	1.0134392	1e-15	1e+35		R01083
equilibrium constant		R_AICART	dimensionless	0.0058384357	0.018331915	0.054562533	1e-15	1e+35		R04560
equilibrium constant		R_D_LACt2pp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_RIBtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_FRUpts2pp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_FORtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_PFK	dimensionless	1318794.7	1367853.2	376551.82	1e-15	1e+35		
equilibrium constant		R_PGM	dimensionless	6.0689026	6.1332364	0.89539986	1e-15	1e+35		R01518
equilibrium constant		R_CYTBO3_4pp	dimensionless	2.4603895e+13	6.8922822e+14	1.9295025e+16	1e-15	1e+35		
equilibrium constant		R_EAR141x	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EAR181x	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_TPI	dimensionless	0.10361402	0.10619588	0.023854364	1e-15	1e+35		R01015
equilibrium constant		R_RPI	dimensionless	0.16477444	0.2067465	0.15668238	1e-15	1e+35		
equilibrium constant		R_3OAR120	dimensionless	NaN	NaN	NaN	1e-15	1e+35		R04964
equilibrium constant		R_3HAD80	dimensionless	NaN	NaN	NaN	1e-15	1e+35		R04537
equilibrium constant		R_3HAD120	dimensionless	NaN	NaN	NaN	1e-15	1e+35		R04965
equilibrium constant		R_EAR180x	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_AKGtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_SO4t2pp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EAR180y	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_ACONTb	dimensionless	1.9222583	2.1327118	1.0249257	1e-15	1e+35		R01900
equilibrium constant		R_3HAD161	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_SUCDi	dimensionless	7.8689152e+12	2.5006842e+14	7.9430577e+15	1e-15	1e+35		
equilibrium constant		R_ASNS1	dimensionless	1.026127e+13	3.0336387e+13	8.439997e+13	1e-15	1e+35		R00578
equilibrium constant		R_EAR80y	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EAR120y	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAR181	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3HAD121	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EX_o2_e	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EAR140x	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAS181	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAS140	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAR140	dimensionless	NaN	NaN	NaN	1e-15	1e+35		R04566
equilibrium constant		R_EAR160y	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAR160	dimensionless	NaN	NaN	NaN	1e-15	1e+35		R04543
equilibrium constant		R_3HAD181	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EAR100y	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAR141	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAR161	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3HAD141	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EAR121x	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_ACONTa	dimensionless	0.032818604	0.036411665	0.017498496	1e-15	1e+35		R01325
equilibrium constant		R_3HAD40	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAS60	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAS160	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAR60	dimensionless	NaN	NaN	NaN	1e-15	1e+35		R04953
equilibrium constant		R_3OAR80	dimensionless	NaN	NaN	NaN	1e-15	1e+35		R04536
equilibrium constant		R_EAR100x	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EAR120x	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EAR160x	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EAR140y	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAS121	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAS80	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAS100	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAS120	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAR40	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAR100	dimensionless	NaN	NaN	NaN	1e-15	1e+35		R04534
equilibrium constant		R_3HAD60	dimensionless	NaN	NaN	NaN	1e-15	1e+35		R04954
equilibrium constant		R_3HAD100	dimensionless	NaN	NaN	NaN	1e-15	1e+35		R04535
equilibrium constant		R_3HAD140	dimensionless	NaN	NaN	NaN	1e-15	1e+35		R04568
equilibrium constant		R_3HAD160	dimensionless	NaN	NaN	NaN	1e-15	1e+35		R04544
