!!SBtab TableID='ParameterData' TableType='Quantity'										
!QuantityType	!Compound	!Reaction	!Unit	!Median	!Mean	!Std	!Lower	!Upper	!Compound:Identifiers:kegg.compound	!Reaction:Identifiers:kegg.reaction
equilibrium constant		R_SHSL1	dimensionless	2.0029206e+14	2.5000981e+15	3.1106573e+16	1e-15	1e+35		
equilibrium constant		R_SULabcpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_GLUtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_AKGt2rpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_XYLt2pp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_GLYCtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_Htex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_H2Otex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_O2tpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_PYRt2rpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_THD2pp	dimensionless	1	1.00945	0.13910425	1e-15	1e+35		
equilibrium constant		R_TKT2	dimensionless	63.750272	86.048711	78.010666	1e-15	1e+35		
equilibrium constant		R_ATPS4rpp	dimensionless	6.4164725e-09	6.4636312e-09	7.8509265e-10	1e-15	1e+35		
equilibrium constant		R_CO2tpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_GK1	dimensionless	0.98399367	1.1063079	0.56849512	1e-15	1e+35		
equilibrium constant		R_GLCNtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_GLNtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_O2tex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_D_LACtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_GLCtex_copy1	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_FUMt2_2pp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_PItex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_CYTBDpp	dimensionless	2.4603895e+19	6.8922822e+20	1.9295025e+22	1e-15	1e+35		
equilibrium constant		R_CYTBD2pp	dimensionless	1.9770567e+38	1.6685107e+39	1.3981972e+40	1e-15	1e+35		
equilibrium constant		R_ACALDtpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_ACt2rpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_METS	dimensionless	941.28499	7684.4707	62262.127	1e-15	1e+35		
equilibrium constant		R_EX_glyc__R_e	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_FRUtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_FUMtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_PRASCSi	dimensionless	3.7038535e+16	3.3714403e+17	3.0502851e+18	1e-15	1e+35		
equilibrium constant		R_MTHFC	dimensionless	8.72536	9.3474183	3.5919998	1e-15	1e+35		
equilibrium constant		R_MTHFD	dimensionless	0.071489375	0.079462835	0.038562548	1e-15	1e+35		
equilibrium constant		R_XYLtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_FORtppi	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_PYRtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_SO4tex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_SUCCtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_GRXR	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_RNDR1b	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_RNDR2b	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_MALt2_2pp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_NH4tpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_NH4tex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_RIBabcpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_GLYCAt2rpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_GLYCAtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_GLYCtpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_H2Otpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_GLNabcpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_CO2tex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_GLUt2rpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_ACGK	dimensionless	4.7643397e-05	0.00010308925	0.00019781027	1e-15	1e+35		
equilibrium constant		R_GNK	dimensionless	154847.93	358104.86	746734.49	1e-15	1e+35		
equilibrium constant		R_GLUDy	dimensionless	0.0013965901	0.0014122333	0.00021196415	1e-15	1e+35		
equilibrium constant		R_GLCNt2rpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_GLCptspp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EX_h2o_e	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_HSTPT	dimensionless	0.028382512	0.057069774	0.099554686	1e-15	1e+35		
equilibrium constant		R_THDPS	dimensionless	2.763713e-08	2.4944577e-07	2.2375735e-06	1e-15	1e+35		
equilibrium constant		R_ATPM	dimensionless	1.5584887e+08	1.569943e+08	19069014	1e-15	1e+35		
equilibrium constant		R_THRD_L	dimensionless	16410805	67087120	2.6591915e+08	1e-15	1e+35		
equilibrium constant		R_ETOHtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_RNDR2	dimensionless	6.6910938e+09	1.4192455e+10	2.6548049e+10	1e-15	1e+35		
equilibrium constant		R_DHFR	dimensionless	1.9820817	3.154742	3.9063912	1e-15	1e+35		
equilibrium constant		R_PRAIi	dimensionless	51.896002	60.191285	35.366614	1e-15	1e+35		
equilibrium constant		R_EX_mal__L_e	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_TYRTA	dimensionless	0.85788066	1.2157317	1.2207474	1e-15	1e+35		
equilibrium constant		R_SHKK	dimensionless	39223428	75605071	1.2458661e+08	1e-15	1e+35		
equilibrium constant		R_EX_so4_e	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_GLUSy	dimensionless	232911.28	250272.62	98417.12	1e-15	1e+35		
equilibrium constant		R_OMCDC	dimensionless	279.05277	1282.9092	5756.7931	1e-15	1e+35		
equilibrium constant		R_IG3PS	dimensionless	2.4328364e+13	Inf	Inf	1e-15	1e+35		
equilibrium constant		R_PDH	dimensionless	992743.2	2307883.3	4843520.4	1e-15	1e+35		
equilibrium constant		R_MTHFR2	dimensionless	12.303756	50.98483	205.02898	1e-15	1e+35		
equilibrium constant		R_EX_nh4_e	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_DUTPDP	dimensionless	2.4328364e+10	4.1465831e+10	5.7232744e+10	1e-15	1e+35		
equilibrium constant		R_NTP5	dimensionless	1.7308271e+08	2.6819195e+08	3.1743725e+08	1e-15	1e+35		
equilibrium constant		R_FORt2pp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EX_etoh_e	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_GLNS	dimensionless	479119.89	506742.25	174534.54	1e-15	1e+35		
equilibrium constant		R_ACGS	dimensionless	32058953	81215886	1.8903872e+08	1e-15	1e+35		
equilibrium constant		R_SUCOAS	dimensionless	1.6292317	1.8814321	1.0866088	1e-15	1e+35		
equilibrium constant		R_PRAIS	dimensionless	2208425.4	Inf	Inf	1e-15	1e+35		
equilibrium constant		R_AACPS8	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_AACPS9	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_AACPS6	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_AACPS7	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_HISTP	dimensionless	3586.3645	5279.4034	5703.2453	1e-15	1e+35		
equilibrium constant		R_LDH_D	dimensionless	0.2430973	0.34450142	0.34592272	1e-15	1e+35		
equilibrium constant		R_KAS15	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_T2DECAI	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAS161	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_DHQS	dimensionless	2.1710918e+29	5.2651166e+30	1.2757578e+32	1e-15	1e+35		
equilibrium constant		R_EAR161x	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_PGCD	dimensionless	0.0039542618	0.0040564559	0.0009281754	1e-15	1e+35		
equilibrium constant		R_MALtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAS141	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAR121	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_ADSL1r	dimensionless	1.440054	1.6814056	1.0134392	1e-15	1e+35		
equilibrium constant		R_AICART	dimensionless	0.0058384357	0.018331915	0.054562533	1e-15	1e+35		
equilibrium constant		R_D_LACt2pp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_RIBtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_FRUpts2pp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_FORtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_PFK	dimensionless	1318794.7	1367853.2	376551.82	1e-15	1e+35		
equilibrium constant		R_PGM	dimensionless	6.0689026	6.1332364	0.89539986	1e-15	1e+35		
equilibrium constant		R_CYTBO3_4pp	dimensionless	2.4603895e+19	6.8922822e+20	1.9295025e+22	1e-15	1e+35		
equilibrium constant		R_EAR141x	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EAR181x	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_TPI	dimensionless	0.10361402	0.10619588	0.023854364	1e-15	1e+35		
equilibrium constant		R_RPI	dimensionless	0.16477444	0.2067465	0.15668238	1e-15	1e+35		
equilibrium constant		R_3OAR120	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3HAD80	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3HAD120	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EAR180x	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_AKGtex	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_SO4t2pp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EAR180y	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_ACONTb	dimensionless	0.0019222583	0.0021327118	0.0010249257	1e-15	1e+35		
equilibrium constant		R_3HAD161	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_SUCDi	dimensionless	7.8689152e+12	2.5006842e+14	7.9430577e+15	1e-15	1e+35		
equilibrium constant		R_ASNS1	dimensionless	1.026127e+10	3.0336387e+10	8.439997e+10	1e-15	1e+35		
equilibrium constant		R_EAR80y	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EAR120y	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAR181	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3HAD121	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EX_o2_e	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EAR140x	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAS181	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAS140	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAR140	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EAR160y	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAR160	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3HAD181	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EAR100y	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAR141	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAR161	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3HAD141	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EAR121x	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_ACONTa	dimensionless	32.818604	36.411665	17.498496	1e-15	1e+35		
equilibrium constant		R_3HAD40	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAS60	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAS160	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAR60	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAR80	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EAR100x	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EAR120x	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EAR160x	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EAR140y	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAS121	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAS80	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAS100	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAS120	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAR40	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAR100	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3HAD60	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3HAD100	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3HAD140	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3HAD160	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EAR40x	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EAR60y	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EAR60x	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_EAR80x	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAR180	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3OAS180	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_3HAD180	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_NADH16pp	dimensionless	1.2115874e+20	2.7928821e+21	6.4319315e+22	1e-15	1e+35		
equilibrium constant		R_FA160ACPHi	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_FA120ACPHi	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_FA80ACPHi	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_FA140ACPHi	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_FA100ACPHi	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_ETOHtrpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_ACPPAT161	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_ACPPAT180	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_RNTR1c2	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_RNTR2c2	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_FLDR2	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_VPAMTr	dimensionless	1.8838751	5.0751295	12.695484	1e-15	1e+35		
equilibrium constant		R_ACPPAT181	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_APH161	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_APH180	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_APH181	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_PIt2rpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_PItpp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_SUCCt1pp	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
equilibrium constant		R_RBIO	dimensionless	NaN	NaN	NaN	1e-15	1e+35		
substrate catalytic rate constant		R_NDPK5	1/s	1.3239126	3.7609138	10	0.01	1e+08		
substrate catalytic rate constant		R_SHK3Dr	1/s	1.1323832	3.4616635	10	0.01	1e+08		
substrate catalytic rate constant		R_NDPK6	1/s	2.2342977	4.9978005	10	0.01	1e+08		
substrate catalytic rate constant		R_NDPK8	1/s	0.60326758	2.4934686	10	0.01	1e+08		
substrate catalytic rate constant		R_DHORTS	1/s	11.719127	14.30024	10	0.01	1e+08		
substrate catalytic rate constant		R_OMPDC	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_G5SD	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_CS	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_ICDHyr	1/s	1.3150723	3.7475097	10	0.01	1e+08		
substrate catalytic rate constant		R_ACALD	1/s	5.1939042	8.1945235	10	0.01	1e+08		
substrate catalytic rate constant		R_PPA	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_PPCK	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_ME1	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_ALATA_L	1/s	9.4341566	12.198868	10	0.01	1e+08		
substrate catalytic rate constant		R_XYLK	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_RBK	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_GLYK	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_ASPTA	1/s	19.577586	21.577803	10	0.01	1e+08		
substrate catalytic rate constant		R_FBP	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_EX_pi_e	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_PYK	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_EX_co2_e	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_GTHOr	1/s	0.50996285	2.2872073	10	0.01	1e+08		
substrate catalytic rate constant		R_ILETA	1/s	5.4628085	8.4587442	10	0.01	1e+08		
substrate catalytic rate constant		R_DHORD5	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_VALTA	1/s	16.870825	19.053288	10	0.01	1e+08		
substrate catalytic rate constant		R_IPPMIb	1/s	5.5287224	8.5231546	10	0.01	1e+08		
substrate catalytic rate constant		R_ORPT	1/s	80.246171	80.857538	10	0.01	1e+08		
substrate catalytic rate constant		R_ACHBS	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_DHAD2	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_ACLS	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_TRPS2	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_PSCVT	1/s	1.1693594	3.520975	10	0.01	1e+08		
substrate catalytic rate constant		R_PFL	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_ANS	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_FRD2	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_ANPRT	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_CHORM	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_PTAr	1/s	25.903519	27.556409	10	0.01	1e+08		
substrate catalytic rate constant		R_CHORS	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_IGPS	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_ACKr	1/s	139.42373	139.78007	10	0.01	1e+08		
substrate catalytic rate constant		R_LEUTAi	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_EX_glcn_e	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_EX_h_e	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_EX_gln__L_e	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_EX_glyc_e	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_EX_ac_e	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_EX_akg_e	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_EX_pyr_e	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_EX_succ_e	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_EX_rib__D_e	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_EX_fum_e	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_EX_glu__L_e	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_ENO	1/s	52.908808	53.814535	10	0.01	1e+08		
substrate catalytic rate constant		R_FBA	1/s	40.98089	42.120036	10	0.01	1e+08		
substrate catalytic rate constant		R_HCO3E	1/s	3.1758233	6.0991026	10	0.01	1e+08		
substrate catalytic rate constant		R_IMPC	1/s	9.0938218	11.884703	10	0.01	1e+08		
substrate catalytic rate constant		R_IMPD	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_PPS	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_PGI	1/s	84.883319	85.462432	10	0.01	1e+08		
substrate catalytic rate constant		R_PGK	1/s	114.13712	114.57105	10	0.01	1e+08		
substrate catalytic rate constant		R_PGL	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_RPE	1/s	1.9447534	4.6292862	10	0.01	1e+08		
substrate catalytic rate constant		R_DHQTi	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_IPMD	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_AIRC3	1/s	28.598898	30.132641	10	0.01	1e+08		
substrate catalytic rate constant		R_TALA	1/s	1.0357843	3.3027487	10	0.01	1e+08		
substrate catalytic rate constant		R_ADSL2r	1/s	0.97144556	3.1933934	10	0.01	1e+08		
substrate catalytic rate constant		R_TKT1	1/s	3.1585498	6.0798996	10	0.01	1e+08		
substrate catalytic rate constant		R_RNDR1	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_ALCD2x	1/s	1.2264556	3.6110512	10	0.01	1e+08		
substrate catalytic rate constant		R_RNDR3	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_RNDR4	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_TMDS	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_EX_glc__D_e	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_DHAD1	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_IPPMIa	1/s	5.2299496	8.2300826	10	0.01	1e+08		
substrate catalytic rate constant		R_MDH	1/s	2.1962546	4.9503877	10	0.01	1e+08		
substrate catalytic rate constant		R_FUM	1/s	1.828635	4.4760002	10	0.01	1e+08		
substrate catalytic rate constant		R_EX_fru_e	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_EX_xyl__D_e	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_KARA1	1/s	1.3414281	3.7873651	10	0.01	1e+08		
substrate catalytic rate constant		R_KARA2	1/s	0.65808813	2.6078694	10	0.01	1e+08		
substrate catalytic rate constant		R_EX_for_e	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_ACCOAC	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_KAS14	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_ARGSS	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_AGPR	1/s	9.6561453	12.403524	10	0.01	1e+08		
substrate catalytic rate constant		R_ICL	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_EX_acald_e	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_GLYCL	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_XYLI1	1/s	1.0169236	3.2709998	10	0.01	1e+08		
substrate catalytic rate constant		R_PPC	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_G3PT	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_SADT2	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_AACPS1	1/s	NaN	NaN	NaN	0.01	1e+08		
substrate catalytic rate constant		R_GHMT2r	1/s	2.0120868	4.7166388	10	0.01	1e+08		
